transcript_id,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
AT1G66060.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G01390.2,447,1,0,1,0,88,1,0,0,1,0,0
AT1G01390.1,213,597,595,592,450,733,717,593,547,791,647,689
AT1G05487.1,0,0,0,0,0,0,0,0,0,0,1,1
AT4G16748.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54710.2,68,16,30,6,0,17,0,9,7,18,13,12
AT2G29220.1,0,0,0,0,0,0,0,6,0,0,0,0
AT5G37140.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45800.1,0,6,0,0,0,0,5,0,0,0,0,0
AT3G55060.2,225,219,301,135,159,162,244,300,223,205,234,214
AT3G55060.3,34,39,14,56,3,21,11,34,20,104,24,21
AT3G55060.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02545.1,0,0,0,0,3,9,6,6,4,0,0,5
AT5G08905.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07353.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00080.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G54310.1,2496,2488,2908,2529,969,2729,2647,2559,2020,2721,2760,2693
AT5G56380.1,568,672,751,586,701,527,672,540,507,759,1069,807
AT3G02850.3,0,0,24,9,0,0,0,0,10,0,0,0
AT3G02850.2,0,0,0,10,0,0,0,0,0,0,2,0
AT3G02850.1,52,129,100,48,54,86,85,91,97,80,94,73
AT5G09420.1,316,328,344,301,222,264,289,267,220,385,557,484
AT4G07015.1,0,0,0,0,0,3,0,0,0,2,0,0
AT2G07696.1,33,22,28,31,38,31,33,27,21,23,24,53
AT1G55525.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G08297.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36854.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G29580.1,441,496,602,488,301,467,476,494,352,476,519,471
AT2G46220.1,7156,7868,8109,7778,6303,8702,8338,8044,6466,11217,13451,11703
AT1G50280.2,47,32,46,49,51,86,29,49,16,75,52,78
AT1G50280.1,286,311,394,349,319,346,469,289,341,416,531,378
AT1G31255.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G24630.5,0,0,28,7,1,0,0,20,54,0,0,0
AT5G24630.4,38,167,89,136,3,108,95,69,45,120,93,84
AT3G08225.1,25,37,57,32,12,25,25,31,28,34,31,20
AT5G24630.6,0,0,0,0,125,0,0,0,0,0,0,0
AT5G24630.1,41,78,91,30,42,111,79,90,25,0,23,0
AT5G24630.3,156,27,36,0,0,0,47,36,31,99,94,80
AT5G24630.2,9,0,3,11,0,9,0,4,2,5,8,9
AT3G04915.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23930.1,73,94,87,80,58,158,68,88,78,118,87,60
AT4G00750.1,3158,3745,3975,3376,3087,3638,3465,3252,2818,3945,5080,4175
AT5G12330.1,32,17,36,0,0,20,29,46,12,33,19,53
AT5G12330.3,3,25,16,0,15,4,2,3,7,6,3,13
AT5G12330.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G76360.1,1059,1044,1166,1371,1054,1379,1092,1037,762,1828,2118,2152
AT4G15715.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47760.5,553,591,449,343,108,535,496,469,492,552,548,462
AT2G47760.4,8,0,148,105,0,0,7,127,0,52,136,83
AT2G47760.3,0,0,1,1,0,0,0,1,0,0,0,0
AT2G47760.2,0,4,64,0,0,0,58,0,0,0,28,0
AT2G47760.1,0,7,0,0,87,65,0,1,27,0,1,0
AT5G67160.1,263,379,501,322,157,278,350,245,206,234,311,251
AT2G21220.1,54,38,52,36,22,21,20,54,26,56,53,62
AT4G01060.3,89,42,54,76,60,43,85,32,43,94,100,54
AT1G09077.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G20310.1,519,436,476,430,334,415,428,377,304,380,562,541
AT3G10439.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G35630.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04185.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15490.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04037.1,2,10,12,19,6,14,4,11,7,7,2,15
AT3G22142.1,1395,977,1319,923,72,978,982,1831,1426,1414,479,902
AT3G02845.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26500.3,56,85,131,88,29,110,125,66,70,108,151,38
AT2G26500.1,18741,18793,22309,14726,13036,19497,21118,19340,14235,19707,21584,16916
AT4G08775.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G20770.1,502,726,750,581,266,692,709,609,544,599,783,508
AT1G20770.2,75,38,4,38,141,0,20,48,45,35,59,93
AT2G36145.1,1700,1994,2017,1984,1718,1742,1843,1689,1636,1938,2572,2377
AT5G17070.1,563,640,768,643,607,500,673,635,386,728,833,859
AT5G56795.1,3,6,7,6,6,3,7,0,0,4,13,7
AT3G13662.1,4,0,4,0,0,0,0,0,0,0,0,0
AT1G56240.1,162,122,141,158,119,134,105,167,160,364,371,497
AT2G22170.1,2473,2349,2997,2679,2605,2443,2064,2218,1483,2241,2945,2196
AT1G09553.1,0,3,3,3,2,8,5,3,1,6,8,8
AT5G37680.2,50,16,18,21,10,19,14,30,2,10,23,3
AT4G21520.2,74,53,18,10,35,141,154,90,48,43,128,22
AT4G21520.1,343,434,476,366,446,192,378,288,261,473,732,690
AT5G17070.2,3,0,2,11,0,0,0,0,0,8,0,0
AT3G06670.2,15,0,0,0,0,0,0,17,0,0,0,0
AT3G06670.1,4231,5014,5597,4444,3146,4284,4323,4309,3461,4661,5429,5068
AT1G43670.1,7144,8956,9126,7813,8132,8838,7408,6736,5316,7894,10260,9088
AT3G44704.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14440.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G20960.1,11255,12470,13131,11298,9686,10839,9211,11058,8695,12382,14331,13009
AT3G59850.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G20960.2,0,676,43,0,0,0,1770,45,0,0,24,258
AT1G30460.1,926,819,966,577,541,846,760,988,617,942,1070,1033
AT1G30460.3,4,0,0,2,0,29,8,5,8,4,5,6
AT1G30460.2,111,136,149,236,40,90,189,60,47,58,134,50
AT4G17560.1,9310,10342,11577,9023,10463,8383,9508,9051,6994,9061,11944,10832
AT3G50610.2,0,0,3,0,0,0,0,0,0,0,0,0
AT5G40750.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G35520.1,426,407,374,340,398,377,419,390,261,352,464,602
AT1G09543.1,173,136,213,173,107,167,170,156,115,163,196,156
AT1G09543.2,0,0,3,0,0,0,0,0,1,2,0,0
AT1G57750.1,0,4,7,21,33,6,0,3,5,21,19,24
AT1G57750.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G60995.1,1056,1100,1434,1100,430,1097,1272,1137,874,1303,1461,1090
AT3G59210.3,104,191,162,180,122,56,167,29,146,203,427,213
AT5G58880.1,4,0,13,11,0,0,7,0,0,6,8,3
AT3G45180.2,0,0,0,0,0,0,0,0,0,0,0,0
AT2G29500.1,66,93,114,32,84,54,94,85,46,118,95,129
AT2G20760.1,3761,4436,4752,4092,4396,3874,3608,3757,2577,4022,5276,4639
AT4G28010.1,277,365,364,270,346,296,305,279,215,299,375,372
AT5G01435.1,0,1,0,0,0,0,0,0,0,0,0,0
AT5G64510.1,105,136,129,138,121,167,132,113,93,135,154,174
AT2G27120.3,0,0,0,0,0,0,0,0,0,0,0,0
AT2G27120.2,0,12,8,0,0,8,12,0,4,0,7,4
AT2G27120.1,7,0,0,0,0,0,0,0,0,0,0,0
AT1G48920.1,18530,20507,20404,16377,24696,15079,17861,17492,13407,19385,26028,24754
AT2G28890.1,1127,1271,1339,1342,1406,1343,1115,982,967,1834,1988,1747
AT1G08580.1,1890,1777,1891,1366,1275,1517,1664,1479,1341,1804,1950,1829
AT5G19900.4,382,424,349,765,383,413,314,229,289,697,550,514
AT5G36910.1,5438,6335,7464,6489,8090,7150,5898,5058,4400,6269,6887,5984
AT5G27607.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G75717.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G67340.1,81,171,232,0,127,155,127,168,37,73,152,172
AT3G14200.1,787,762,936,768,286,725,796,615,529,553,737,562
AT4G06845.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G42830.1,296,457,336,352,358,337,296,486,417,752,762,803
AT5G65020.2,178,61,61,24,163,35,29,47,3,16,67,53
AT5G65020.1,1060,1346,1524,1600,605,1474,1370,1197,1088,1623,1753,1617
AT3G56550.2,14,0,10,17,0,21,0,0,0,0,7,14
AT3G56550.1,45,49,50,21,40,29,39,47,52,36,52,54
AT1G57980.1,319,445,538,383,316,538,448,499,335,455,590,614
AT1G08613.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G13870.1,644,826,1001,702,1033,684,679,736,560,787,1091,962
AT3G05900.1,6752,8157,9226,6358,5836,7086,6198,7271,5148,7112,8082,7269
AT3G05900.2,579,761,780,323,13,422,578,168,28,447,315,63
AT1G28660.1,872,944,887,821,377,871,905,838,547,995,1212,734
AT2G42365.5,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42365.4,36,13,0,16,0,0,29,8,0,2,43,43
AT2G42365.6,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42365.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G02120.1,1467,1794,1725,1598,1725,697,1694,1457,1355,1460,1901,1970
AT2G42365.3,17,21,10,6,0,0,30,6,0,5,0,1
AT2G42365.2,179,210,205,218,112,94,226,204,155,201,200,203
AT2G38870.1,1238,1616,1839,1273,916,1630,1290,1297,1152,1548,1578,1394
AT4G18815.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G17470.1,3548,3612,3874,2865,1638,3335,3706,3470,2658,3615,4231,3784
AT1G17470.2,158,362,606,293,0,49,73,82,55,155,271,138
AT5G19900.2,345,17,163,973,107,1135,365,120,139,387,142,294
AT5G25370.3,91,0,0,0,59,0,70,0,40,84,25,87
AT5G25370.2,19,107,0,98,34,5,1,89,21,120,101,14
AT5G25370.1,22,0,0,0,0,0,0,0,0,0,0,48
AT5G38460.2,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25630.1,3869,3891,4318,2592,4207,2448,3190,3322,2288,2495,3472,3589
AT5G25370.4,17,19,135,20,17,75,7,0,23,13,0,7
AT1G36940.1,107,95,75,74,43,86,110,92,71,139,108,93
AT1G36940.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G01225.1,132,176,138,116,45,90,185,146,110,168,156,111
AT1G08603.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G00850.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G03540.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G65960.1,1009,1129,1441,1053,1183,1093,1161,1160,894,1441,1657,1397
AT4G29580.1,0,0,0,0,3,0,0,0,0,0,0,0
AT4G29580.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G19900.1,814,730,272,41,0,0,1176,1362,0,244,1513,257
AT3G22320.1,2513,2828,2981,2183,3417,2454,2836,2437,1878,2736,3904,3378
AT1G69630.1,4,0,7,0,0,4,0,0,0,0,8,7
AT1G07973.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G14550.4,14,15,62,20,74,67,22,13,5,50,39,26
AT4G14550.2,63,26,38,141,52,122,109,52,20,44,315,31
AT4G14550.3,9,25,7,11,27,15,6,7,8,11,18,10
AT4G14550.1,1710,1784,1741,1847,1718,2214,1748,1758,1370,2236,2010,1722
AT3G10910.1,205,263,346,361,207,245,330,249,248,386,537,450
AT5G59613.2,5036,4680,5687,4566,1400,4769,5121,4805,3960,4731,5342,4487
AT4G13450.2,1,3,0,3,2,13,0,8,0,20,14,1
AT4G13450.1,4,0,0,0,0,0,0,0,0,0,0,9
AT4G20947.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06915.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G15820.1,469,623,632,430,431,478,489,461,348,437,610,588
AT3G45935.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G09445.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12570.1,110,117,2,14,10,98,93,37,50,26,78,141
AT3G12570.3,47,100,118,215,55,21,106,129,88,33,198,193
AT3G12570.2,1201,1174,1399,1219,1050,1135,1263,1169,906,1563,2114,1703
AT3G12570.4,87,159,138,69,79,229,84,59,27,96,107,131
AT2G40830.2,199,199,260,173,274,135,160,169,245,172,62,117
AT2G40830.3,24,140,77,92,101,176,170,279,97,189,211,111
AT2G40830.1,1341,1322,1686,1479,201,1523,1149,1245,1160,1557,1654,1415
AT1G20270.1,315,382,545,401,476,347,327,409,269,523,563,476
AT1G20270.3,1,2,0,0,5,1,1,0,3,0,5,6
AT1G20270.2,138,120,38,97,30,34,145,36,22,19,81,56
AT4G38740.1,10889,13602,13996,11215,17530,11243,11120,10808,8620,11240,14318,15127
AT5G06185.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13490.2,3,31,2,0,0,2,7,0,0,43,0,0
AT5G13490.1,1210,1077,1738,1212,798,1312,1113,1091,963,1361,2036,1546
AT3G49420.3,20,8,17,12,17,19,28,14,23,4,11,14
AT3G49420.2,0,0,43,0,7,0,0,0,0,29,5,8
AT3G49420.1,105,153,129,149,97,133,161,126,137,121,196,168
AT4G24610.1,590,481,545,192,0,288,537,436,396,250,242,329
AT4G31398.1,18,24,14,8,10,15,10,4,15,17,33,22
AT3G25170.1,4,0,0,0,0,0,0,0,0,0,0,0
AT4G24610.4,147,152,191,81,305,79,324,55,83,200,88,70
AT3G15340.2,0,0,0,0,0,0,0,39,0,0,0,25
AT4G14390.2,4,33,9,3,0,0,0,14,0,7,0,0
AT3G25710.1,923,868,1088,658,537,681,812,746,612,603,620,740
AT1G10250.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G80810.5,17,65,190,172,119,108,39,18,69,49,98,129
AT1G80810.4,44,37,74,26,69,61,26,36,80,83,362,222
AT1G80810.3,713,738,383,423,529,542,572,625,378,428,616,415
AT1G44130.1,5,0,4,7,0,18,0,21,0,4,0,10
AT1G80810.1,2,0,0,21,3,0,7,3,0,58,0,19
AT4G38090.2,50,26,36,26,10,38,3,21,125,8,14,44
AT1G62070.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G14390.4,0,0,0,0,0,0,0,0,0,0,0,0
AT5G00845.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06880.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G49470.1,645,645,740,490,149,557,673,543,424,571,479,481
AT5G54569.3,16,49,76,88,131,69,67,84,44,111,38,31
AT1G73820.1,144,63,305,325,276,334,32,168,219,313,358,321
AT1G73820.2,137,258,0,0,8,0,295,180,0,0,13,0
AT2G41800.1,0,24,11,12,14,12,0,0,0,11,0,11
AT1G75220.1,3006,3332,4094,3336,2445,3605,3325,3118,2308,3755,4398,3517
AT3G48560.1,30240,32973,34413,28673,24733,29584,30332,29270,22805,29366,36567,31849
AT1G16320.1,3671,3121,3929,3156,391,3933,3903,3498,2690,3446,3380,2732
AT4G01100.3,403,1314,486,453,37,332,64,512,688,619,1405,1093
AT1G06143.1,172,162,224,183,182,107,155,146,108,189,272,213
AT4G01100.1,6953,5825,7739,5605,4953,6227,7011,5715,4379,5945,6479,6091
AT2G47640.4,301,96,133,301,660,163,239,192,272,272,338,440
AT2G06570.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47640.1,179,290,322,238,89,279,242,230,185,225,387,249
AT2G47640.2,348,340,356,228,41,312,366,438,263,333,335,206
AT2G47640.3,167,226,329,95,61,209,200,196,144,250,346,256
AT2G18160.1,5185,5806,6638,4876,1959,5717,5240,4713,3583,4743,5127,4218
AT4G28550.1,216,263,373,351,234,126,279,214,161,268,390,409
AT4G01110.1,66,84,65,112,61,115,71,70,35,63,143,94
AT4G28550.3,0,0,0,0,0,0,0,30,0,0,0,0
AT4G28550.2,76,0,1,5,0,120,0,15,52,0,41,11
AT1G66410.3,7,43,20,14,13,1,38,13,22,7,10,20
AT1G66410.2,1,0,16,0,10,0,7,1,4,1,9,14
AT1G66410.1,2085,2135,2384,2023,3119,1907,1911,2000,1371,2468,2808,2417
AT1G66410.4,1,7,6,16,9,0,22,7,22,18,14,15
AT2G26350.5,86,0,0,0,0,4,0,19,0,0,83,1
AT2G26350.4,20,4,5,0,0,0,0,0,0,24,0,56
AT2G26350.3,0,73,0,0,43,98,0,58,2,16,91,122
AT2G26350.2,89,136,112,10,12,47,7,0,15,52,136,0
AT2G26350.1,221,255,436,471,156,312,389,299,357,438,299,382
AT3G21940.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G38600.1,721,989,763,846,748,764,707,753,642,926,1045,1178
AT1G57590.1,8,17,53,21,26,36,30,9,16,24,48,46
AT1G26760.1,135,217,143,113,225,117,75,154,118,121,154,221
AT1G76820.1,346,366,445,334,390,375,401,316,324,433,580,495
AT2G07672.1,14,6,14,14,18,9,6,7,2,21,7,13
AT3G61360.1,207,195,273,147,188,200,252,222,198,255,241,287
AT1G26200.2,0,23,1,2,0,10,20,4,16,7,8,14
AT1G26200.3,0,0,8,12,0,0,0,0,0,0,0,0
AT4G16670.3,5,4,10,16,4,3,8,6,0,12,9,5
AT1G26200.1,0,0,18,4,11,0,0,0,0,0,0,9
AT1G27640.1,4,2,1,0,0,0,0,6,5,3,10,3
AT2G04160.1,3116,3288,4128,2495,1299,2573,3084,2510,2068,3207,3440,3294
AT5G11260.2,42,45,63,37,18,22,54,2,10,25,0,0
AT5G11260.1,685,694,793,684,552,720,529,663,468,665,718,729
AT2G23445.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G64370.1,6342,6756,7750,6736,4900,8006,6381,6363,5160,8369,9621,8989
AT4G05420.2,16,211,0,18,0,171,38,0,126,19,47,206
AT1G33920.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55260.1,1394,1571,1430,1316,893,1191,1432,1387,1016,1622,1763,1682
ATMG01210.1,8,10,12,6,6,12,6,13,4,3,17,6
AT5G56950.1,2732,2654,2883,2182,1566,2228,2424,2176,1840,2382,2831,2563
AT5G38810.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G38810.2,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55970.1,6,165,18,18,0,61,10,47,20,2,0,0
AT2G39930.3,35,35,98,12,60,19,23,24,11,12,32,37
AT2G39930.2,2,4,5,7,5,8,8,15,12,7,4,21
AT2G39930.1,1883,2159,2422,1967,1341,1840,2046,1881,1549,2040,2274,2029
AT2G33330.1,1142,1288,1612,1080,640,1050,1223,1246,955,1085,1210,1129
AT5G10400.1,2454,2500,2886,1983,1277,1951,2296,2316,1967,1838,1827,2124
AT1G65280.2,178,443,134,242,533,383,313,590,180,205,447,583
AT1G65280.1,1360,1287,1797,1317,1342,1402,1415,1030,1193,1700,2065,1760
AT3G58900.2,0,0,0,0,0,4,9,7,8,0,0,6
AT3G58900.3,3,0,0,0,0,0,7,9,49,0,0,8
AT5G08270.1,191,200,220,149,134,171,146,191,88,187,227,194
AT3G58900.1,247,80,127,119,230,106,127,156,101,226,345,144
AT3G26510.4,119,254,254,1043,126,1204,1574,199,360,1009,752,651
AT3G26510.5,53,37,21,34,63,122,107,29,48,52,127,189
AT3G26510.6,2064,1291,1966,1218,857,1606,1060,2595,1067,1403,1291,1063
AT3G26510.7,585,741,444,1723,510,1863,1423,492,1649,1804,1791,1522
AT1G63130.2,144,129,389,137,66,144,217,224,284,241,484,196
AT1G63130.1,674,730,531,620,576,721,606,592,381,773,735,783
AT3G26510.3,0,0,0,0,1,0,316,0,0,0,309,0
AT4G25540.1,114,140,127,63,121,94,107,82,75,124,134,147
AT4G33080.1,3642,4035,4563,4415,4090,4330,4050,3722,2981,4599,5273,4173
AT1G72250.4,404,430,500,284,205,189,182,391,68,445,337,269
AT4G37050.1,0,0,0,10,0,0,0,0,0,0,10,0
AT4G37500.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G72250.1,2,0,0,2,0,0,0,0,0,0,0,0
AT1G72250.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G72250.3,377,446,557,256,429,285,623,237,580,290,307,382
AT2G30200.2,251,246,65,17,0,76,121,212,169,142,238,4
AT1G55810.3,669,663,425,493,423,533,543,276,325,355,448,441
AT1G55810.2,32,13,0,0,13,17,71,0,0,19,0,27
AT1G55810.5,19,31,29,95,24,15,39,81,59,83,18,163
AT1G55810.4,37,21,289,49,86,104,95,75,20,38,121,78
AT1G55810.7,35,51,13,0,0,67,0,4,0,29,0,0
AT1G55810.6,18,50,35,211,27,15,44,208,159,91,300,201
AT3G46370.2,112,344,312,235,261,149,212,185,152,145,428,345
AT3G46370.1,93,0,0,0,0,159,0,0,0,120,33,0
AT1G04917.1,0,77,70,0,0,8,40,30,0,28,31,1
AT3G60380.1,1323,1567,1351,1160,1023,1208,1255,1198,1020,1238,1561,1498
AT3G46500.10,0,0,0,0,0,0,0,0,0,0,0,0
AT5G52270.2,13,16,8,0,6,6,0,0,11,0,0,10
AT1G04787.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29340.1,4,0,8,7,0,0,0,0,0,0,0,1
AT5G01540.1,0,310,426,0,328,0,464,328,193,360,0,0
AT3G21473.1,0,0,0,0,0,0,0,0,0,0,2,0
AT5G25890.1,277,318,416,341,302,284,326,296,292,271,470,501
AT2G19230.2,0,0,0,0,0,0,0,0,0,0,0,0
AT2G19230.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02880.2,716,1424,1063,857,824,1174,1212,1115,838,730,1396,945
AT1G69450.2,215,245,325,424,146,388,356,213,117,413,380,242
AT5G02880.1,1443,1241,1611,1855,1480,1286,1311,1269,1134,2006,2083,2162
AT1G69450.3,168,162,284,199,113,193,110,290,170,192,383,390
AT4G28000.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G72640.3,334,434,227,193,320,444,343,426,294,410,708,531
AT1G72640.2,492,398,1134,1070,2561,351,962,883,673,1102,1612,1169
AT2G34090.5,0,0,0,0,0,0,3,0,16,0,0,13
AT2G34090.4,0,0,0,7,0,0,2,22,28,0,0,7
AT2G34090.3,0,2,1,0,0,0,1,0,0,0,0,0
AT2G34090.2,14,9,30,6,0,5,2,20,20,9,25,9
AT2G34090.1,249,81,97,133,76,73,153,51,46,118,207,210
AT1G72640.4,509,597,861,730,1051,601,673,782,550,684,755,884
AT3G07490.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24390.2,605,701,703,567,598,712,677,574,440,713,985,657
AT4G24390.1,115,11,112,9,7,63,176,125,23,112,1,136
AT1G31080.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G62400.1,280,301,278,92,155,204,260,190,119,323,297,334
AT2G09090.1,18,21,31,15,6,18,16,9,12,26,4,13
AT5G23160.1,0,15,8,4,0,0,7,4,17,4,0,0
AT3G12430.1,0,0,0,0,0,0,0,0,0,0,0,7
AT1G46336.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G23360.1,944,722,1048,861,616,717,849,811,632,795,1103,927
AT5G14570.1,1870,1879,2129,2152,1519,2194,1925,1762,1434,2467,3036,2217
AT1G67100.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G30200.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09850.5,104,0,0,0,0,0,0,188,30,285,28,123
AT3G59295.1,1,1,1,1,0,0,1,1,1,1,1,1
AT2G44620.1,3158,3335,3662,2832,1940,3200,3061,3146,2526,2841,3740,3533
AT4G02700.1,59,67,77,51,42,74,68,79,64,94,112,120
AT5G54290.1,3461,4218,3702,3051,2639,3024,4092,3620,2852,3186,3952,4127
AT5G49890.1,1691,2209,2359,2001,1746,2177,1832,1910,1291,2316,2868,2554
AT4G14780.1,4,0,0,0,4,0,0,0,0,0,9,2
AT1G16880.2,946,809,916,832,295,990,906,780,844,836,892,835
AT1G16880.1,21947,26822,27933,22720,20364,22492,23663,20591,16266,22521,31060,26781
AT4G05632.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G09180.1,828,1024,970,799,952,848,834,764,628,783,1299,1049
AT4G06805.1,7,14,3,0,4,13,12,12,12,0,12,4
AT1G45688.1,4875,5819,6480,5369,3400,5617,5396,4477,4308,5809,6639,5239
AT1G45688.2,260,89,101,128,71,139,85,348,13,247,106,530
AT2G21620.2,173,57,384,151,33,142,103,16,36,90,93,237
AT2G21620.1,1369,1862,2001,1758,2790,1663,1541,1500,1272,2141,3152,2617
AT4G15870.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07913.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00950.1,945,989,1191,877,850,990,1005,986,680,997,1208,941
AT5G54290.2,40,23,740,744,23,805,10,7,14,833,1252,8
AT4G00090.1,769,894,899,802,694,735,892,896,658,905,1260,1078
AT5G51500.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G57700.3,142,136,131,85,183,84,126,0,72,128,120,244
AT5G57700.2,259,230,291,226,30,316,236,420,280,350,451,169
AT5G57700.1,0,25,28,55,0,0,50,0,14,0,0,0
AT5G57700.5,147,179,96,80,98,110,123,30,37,26,4,140
AT4G13030.1,94,136,208,128,17,72,25,163,44,102,85,215
AT4G00940.1,64,56,79,0,46,62,54,49,0,0,0,120
AT4G00940.2,0,0,9,49,0,5,0,0,37,82,79,2
AT4G00940.3,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33630.1,2058,2845,2550,2637,4465,2325,1576,1808,1859,2689,2582,3388
AT4G33630.2,2898,3147,3160,2074,856,3249,4190,3500,1926,3578,2967,2480
AT4G33630.3,1374,1705,2416,2367,1995,1277,1721,1413,1670,1673,3811,3104
AT1G06260.1,10,6,0,8,9,7,18,4,9,12,18,11
AT4G26460.2,0,0,0,0,0,0,0,0,0,0,0,0
AT4G26460.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G18210.1,401,533,548,694,291,824,365,404,280,742,701,656
AT4G17330.3,0,70,49,190,90,39,523,0,76,84,111,0
AT4G17330.2,4976,5105,4913,5097,1410,5275,5509,4027,3249,4392,5862,6614
AT4G17330.1,7144,8420,8954,6094,7288,6412,6266,7443,5637,8618,9590,6564
AT1G06493.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07350.1,448,221,329,439,812,536,258,444,320,447,539,635
AT1G07350.3,77,203,318,61,233,324,153,372,223,236,301,357
AT1G07350.2,410,454,567,456,169,549,465,318,272,383,665,535
AT1G07350.5,144,119,111,496,205,179,65,261,206,171,317,305
AT1G07350.4,342,348,489,196,103,142,57,239,59,253,38,247
AT1G07350.6,441,787,533,603,144,305,1027,205,400,369,692,241
AT1G50070.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15590.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G60430.1,21,7,17,8,25,35,33,6,0,20,23,18
AT2G09585.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G08885.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15790.1,604,707,813,521,644,585,787,640,490,564,896,716
AT1G09153.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G43910.5,0,48,28,39,0,49,0,0,0,9,4,0
AT4G25434.8,0,0,2,0,0,10,0,0,0,0,0,0
AT1G74910.1,366,4804,4034,4331,1792,5166,4580,4959,3595,5468,6741,5921
AT1G74910.3,1614,120,311,101,388,132,176,385,41,150,394,224
AT1G74910.2,3378,742,2016,517,1543,140,749,68,334,787,971,526
AT5G18780.2,11,77,54,47,5,0,66,65,38,50,80,88
